TITLE = "cavity_20000"
VARIABLES = "X", "Y", "nrho", "U", "V","Temperature"
ZONE T="cavity", I=72, J=72, K=1, F=POINT
1.1946e-06,7.8842e-06,2.6787e+25,-0.86127,3.632,272.75
1.1946e-06,8.3621e-06,2.6856e+25,0.1543,3.1511,271.63
1.1946e-06,8.8399e-06,2.6799e+25,1.5388,2.9487,271.64
1.1946e-06,9.3178e-06,2.6969e+25,2.1385,2.9345,271.27
1.1946e-06,9.7956e-06,2.6773e+25,2.8563,2.6073,272.12
1.1946e-06,1.0273e-05,2.6957e+25,4.1796,2.1141,271.69
1.1946e-06,1.0751e-05,2.6836e+25,4.8904,2.3956,272.16
1.1946e-06,1.1229e-05,2.6838e+25,4.6047,2.5718,272.17
1.1946e-06,1.1707e-05,2.6769e+25,6.3253,2.584,272.37
1.1946e-06,1.2185e-05,2.6748e+25,8.0543,2.7691,272.32
1.1946e-06,1.2663e-05,2.6729e+25,10.805,2.4936,272.7
1.1946e-06,1.314e-05,2.6756e+25,12.959,1.9235,272.6
1.1946e-06,1.3618e-05,2.6848e+25,15.463,1.4046,272.13
1.1946e-06,1.4096e-05,2.6842e+25,17.058,1.2917,272.18
1.1946e-06,1.4574e-05,2.684e+25,19.645,0.71495,272.3
1.1946e-06,1.5052e-05,2.6729e+25,21.954,0.20307,273.61
1.1946e-06,1.553e-05,2.6784e+25,25.015,-0.29251,273.02
1.1946e-06,1.6007e-05,2.6818e+25,27.305,-0.74965,272.82
1.1946e-06,1.6485e-05,2.6786e+25,29.733,-0.70357,272.9
1.1946e-06,1.6963e-05,2.6721e+25,32.198,-0.30091,273.38
1.6724e-06,-1.6963e-05,2.6789e+25,-0.41303,-0.083427,272.96
1.6724e-06,-1.6485e-05,2.6925e+25,-0.47934,0.089837,272.1
1.6724e-06,-1.6007e-05,2.6948e+25,-1.786,0.30691,271.9
1.6724e-06,-1.553e-05,2.689e+25,-2.6713,0.12083,271.75
1.6724e-06,-1.5052e-05,2.6902e+25,-3.3481,0.13719,272.16
1.6724e-06,-1.4574e-05,2.6884e+25,-2.9874,0.48902,271.95
1.6724e-06,-1.4096e-05,2.6906e+25,-1.9957,0.85966,271.98
1.6724e-06,-1.3618e-05,2.6965e+25,-2.672,1.3819,271.67
1.6724e-06,-1.314e-05,2.6953e+25,-1.85,1.8086,271.38
1.6724e-06,-1.2663e-05,2.6974e+25,-1.5771,1.2975,270.99
1.6724e-06,-1.2185e-05,2.7024e+25,-1.822,1.0938,270.66
1.6724e-06,-1.1707e-05,2.7107e+25,-1.7402,1.2455,270.05
1.6724e-06,-1.1229e-05,2.7041e+25,-2.2022,1.3231,270.54
1.6724e-06,-1.0751e-05,2.7059e+25,-2.9186,1.0249,270.65
1.6724e-06,-1.0273e-05,2.7075e+25,-4.1262,0.67115,270.83
1.6724e-06,-9.7956e-06,2.7043e+25,-4.5586,0.76981,271.35
1.6724e-06,-9.3178e-06,2.7029e+25,-4.067,0.83883,271.17
1.6724e-06,-8.8399e-06,2.6916e+25,-4.262,0.67413,271.58
1.6724e-06,-8.3621e-06,2.6904e+25,-4.4873,0.75795,272.25
1.6724e-06,-7.8842e-06,2.695e+25,-4.5679,1.4016,271.87
1.6724e-06,-7.4064e-06,2.6959e+25,-3.6044,1.2147,271.57
1.6724e-06,-6.9286e-06,2.6898e+25,-3.6131,1.2982,271.94
1.6724e-06,-6.4508e-06,2.7015e+25,-3.6455,1.2297,271.13
1.6724e-06,-5.9729e-06,2.7033e+25,-2.9387,1.2203,271.25
1.6724e-06,-5.4951e-06,2.7031e+25,-3.6813,0.91442,271.05
1.6724e-06,-5.0173e-06,2.7029e+25,-3.6901,1.3463,271.25
1.6724e-06,-4.5394e-06,2.6964e+25,-4.28,1.6941,272.06
1.6724e-06,-4.0616e-06,2.6827e+25,-5.9142,2.1875,272.57
1.6724e-06,-3.5838e-06,2.6915e+25,-6.8111,2.3512,272.07
1.6724e-06,-3.1059e-06,2.699e+25,-7.911,2.1412,271.38
1.6724e-06,-2.6281e-06,2.6889e+25,-9.1264,1.4278,272.06
1.6724e-06,-2.1502e-06,2.6825e+25,-9.8197,0.85035,272.51
1.6724e-06,-1.6724e-06,2.69e+25,-9.5296,1.0529,271.44
1.6724e-06,-1.1946e-06,2.6993e+25,-9.6625,1.0246,270.94
1.6724e-06,-7.1675e-07,2.7072e+25,-10.041,0.94803,270.04
1.6724e-06,-2.3892e-07,2.6966e+25,-8.8318,0.7169,270.51
1.6724e-06,2.3892e-07,2.6833e+25,-7.8988,0.7507,271.95
1.6724e-06,7.1675e-07,2.6883e+25,-7.377,0.9321,271.82
1.6724e-06,1.1946e-06,2.6789e+25,-6.4848,1.7331,272.51
1.6724e-06,1.6724e-06,2.6905e+25,-6.6539,2.4783,271.42
1.6724e-06,2.1502e-06,2.6957e+25,-7.0136,2.8249,271.53
1.6724e-06,2.6281e-06,2.6925e+25,-6.9379,3.2149,271.44
1.6724e-06,3.1059e-06,2.7012e+25,-7.1345,2.8486,270.69
1.6724e-06,3.5838e-06,2.7049e+25,-6.8949,2.1049,270.77
1.6724e-06,4.0616e-06,2.6986e+25,-5.4857,1.8307,270.66
1.6724e-06,4.5394e-06,2.6972e+25,-4.4631,1.5988,270.81
1.6724e-06,5.0173e-06,2.7066e+25,-4.8509,1.5445,270.3
1.6724e-06,5.4951e-06,2.6876e+25,-5.0042,1.6912,271.25
1.6724e-06,5.9729e-06,2.6787e+25,-5.4759,1.9001,272.52
1.6724e-06,6.4508e-06,2.6907e+25,-4.8161,2.2986,272.49
1.6724e-06,6.9286e-06,2.6858e+25,-3.0489,2.4482,272.32
1.6724e-06,7.4064e-06,2.6816e+25,-1.8838,2.3283,272.22
1.6724e-06,7.8842e-06,2.6686e+25,-0.42528,2.2314,272.98
1.6724e-06,8.3621e-06,2.6977e+25,0.47074,1.7021,271.67
1.6724e-06,8.8399e-06,2.6936e+25,1.6518,1.2031,271.15
1.6724e-06,9.3178e-06,2.695e+25,2.1196,1.3859,271.93
1.6724e-06,9.7956e-06,2.6823e+25,3.3019,1.3087,271.55
1.6724e-06,1.0273e-05,2.6884e+25,3.9751,1.6745,272.19
1.6724e-06,1.0751e-05,2.6818e+25,4.4793,1.6223,271.77
1.6724e-06,1.1229e-05,2.6851e+25,4.8133,1.7578,271.17
1.6724e-06,1.1707e-05,2.6919e+25,6.2458,1.8252,271.18
1.6724e-06,1.2185e-05,2.687e+25,8.5144,1.2518,271.99
1.6724e-06,1.2663e-05,2.6829e+25,11.317,0.27486,272.19
1.6724e-06,1.314e-05,2.6764e+25,13.246,0.40334,272.53
1.6724e-06,1.3618e-05,2.6916e+25,15.595,0.19665,271.69
1.6724e-06,1.4096e-05,2.6849e+25,17.37,-0.34599,272.29
1.6724e-06,1.4574e-05,2.6719e+25,20.124,-0.64356,272.87
1.6724e-06,1.5052e-05,2.6704e+25,22.609,-1.011,273.22
1.6724e-06,1.553e-05,2.6718e+25,25.082,-1.0089,273.31
1.6724e-06,1.6007e-05,2.6757e+25,27.056,-0.44118,273.1
1.6724e-06,1.6485e-05,2.6734e+25,29.286,0.48348,273.07
1.6724e-06,1.6963e-05,2.6721e+25,32.415,0.69998,273.41
2.1502e-06,-1.6963e-05,2.693e+25,-0.45793,0.10147,272.69
2.1502e-06,-1.6485e-05,2.6912e+25,-0.5854,0.29215,272.65
2.1502e-06,-1.6007e-05,2.6879e+25,-1.832,0.20798,272.12
2.1502e-06,-1.553e-05,2.685e+25,-2.7328,0.32844,271.83
2.1502e-06,-1.5052e-05,2.6941e+25,-3.5125,0.42588,270.96
2.1502e-06,-1.4574e-05,2.7021e+25,-3.0057,0.35666,270.93
2.1502e-06,-1.4096e-05,2.7033e+25,-2.2439,0.38012,271.32
2.1502e-06,-1.3618e-05,2.704e+25,-2.8851,0.60551,270.66
2.1502e-06,-1.314e-05,2.708e+25,-2.1298,0.89723,270.6
2.1502e-06,-1.2663e-05,2.7084e+25,-1.5358,1.2024,270.2
2.1502e-06,-1.2185e-05,2.7103e+25,-1.5363,1.0214,270.58
2.1502e-06,-1.1707e-05,2.7011e+25,-1.7599,0.70891,270.72
2.1502e-06,-1.1229e-05,2.7164e+25,-2.4884,0.86864,270.08
2.1502e-06,-1.0751e-05,2.7003e+25,-2.7503,0.97753,270.59
2.1502e-06,-1.0273e-05,2.7066e+25,-3.7011,1.1215,270.47
2.1502e-06,-9.7956e-06,2.708e+25,-4.2766,0.41239,270.48
2.1502e-06,-9.3178e-06,2.7121e+25,-3.9914,0.0070316,270.1
2.1502e-06,-8.8399e-06,2.7003e+25,-4.5094,0.22663,270.71
2.1502e-06,-8.3621e-06,2.6942e+25,-4.5841,0.40209,271.86
2.1502e-06,-7.8842e-06,2.6855e+25,-4.7354,0.52897,271.98
2.1502e-06,-7.4064e-06,2.6891e+25,-3.9498,0.73003,271.05
2.1502e-06,-6.9286e-06,2.6846e+25,-3.6299,0.90308,272.25
2.1502e-06,-6.4508e-06,2.6858e+25,-3.3512,0.54737,272.44
2.1502e-06,-5.9729e-06,2.6844e+25,-2.8227,0.056135,272.07
2.1502e-06,-5.4951e-06,2.6858e+25,-3.7653,0.21648,271.67
2.1502e-06,-5.0173e-06,2.6897e+25,-4.2515,0.37944,271.38
2.1502e-06,-4.5394e-06,2.689e+25,-5.1503,1.1568,271.76
2.1502e-06,-4.0616e-06,2.6812e+25,-5.7764,1.677,273.15
2.1502e-06,-3.5838e-06,2.674e+25,-6.9515,1.3293,273.38
2.1502e-06,-3.1059e-06,2.6906e+25,-7.5988,1.7148,272.07
2.1502e-06,-2.6281e-06,2.6871e+25,-8.6811,1.7749,272.11
2.1502e-06,-2.1502e-06,2.6975e+25,-9.6758,1.8079,271.32
2.1502e-06,-1.6724e-06,2.6915e+25,-9.6051,1.6277,271.43
2.1502e-06,-1.1946e-06,2.7028e+25,-9.4098,1.5865,270.51
2.1502e-06,-7.1675e-07,2.706e+25,-9.2868,0.29213,270.91
2.1502e-06,-2.3892e-07,2.6893e+25,-8.8863,0.0097227,270.86
2.1502e-06,2.3892e-07,2.6948e+25,-8.5552,0.86929,271.16
2.1502e-06,7.1675e-07,2.6831e+25,-8.0486,1.4669,272.39
2.1502e-06,1.1946e-06,2.6723e+25,-6.9057,1.6766,273.55
2.1502e-06,1.6724e-06,2.6827e+25,-7.1739,1.7921,272.16
2.1502e-06,2.1502e-06,2.6996e+25,-7.2196,2.146,271.14
2.1502e-06,2.6281e-06,2.699e+25,-6.79,2.0549,270.48
2.1502e-06,3.1059e-06,2.7113e+25,-6.7132,1.6258,270.11
2.1502e-06,3.5838e-06,2.7027e+25,-5.9919,0.69648,270.3
2.1502e-06,4.0616e-06,2.6936e+25,-5.5732,0.40551,271.69
2.1502e-06,4.5394e-06,2.6918e+25,-4.4958,0.8603,271.19
2.1502e-06,5.0173e-06,2.6895e+25,-4.7446,0.98455,271.16
2.1502e-06,5.4951e-06,2.6975e+25,-5.5531,1.2823,270.26
2.1502e-06,5.9729e-06,2.6912e+25,-5.2977,1.4922,271.08
2.1502e-06,6.4508e-06,2.6924e+25,-4.587,0.76069,271.1
2.1502e-06,6.9286e-06,2.6883e+25,-3.0707,0.84739,271.21
2.1502e-06,7.4064e-06,2.6944e+25,-1.5201,0.43494,270.99
2.1502e-06,7.8842e-06,2.6801e+25,-0.40416,0.35273,271.75
2.1502e-06,8.3621e-06,2.6813e+25,0.91385,0.61584,272.1
2.1502e-06,8.8399e-06,2.6877e+25,1.8286,0.57376,271.88
2.1502e-06,9.3178e-06,2.6936e+25,1.9277,0.45902,271.29
2.1502e-06,9.7956e-06,2.6955e+25,3.3629,0.56169,271.42
2.1502e-06,1.0273e-05,2.6911e+25,3.7167,0.6001,271.38
2.1502e-06,1.0751e-05,2.6895e+25,4.3738,1.2498,271.4
2.1502e-06,1.1229e-05,2.6897e+25,4.7088,1.2375,271.84
2.1502e-06,1.1707e-05,2.6824e+25,6.5623,0.83885,272
2.1502e-06,1.2185e-05,2.6905e+25,9.2888,0.28222,272.09
2.1502e-06,1.2663e-05,2.6925e+25,11.661,-0.055413,271.56
2.1502e-06,1.314e-05,2.6896e+25,13.068,-0.49913,271.03
2.1502e-06,1.3618e-05,2.6882e+25,15.892,-0.36154,271.72
2.1502e-06,1.4096e-05,2.6853e+25,17.929,-0.57651,271.48
2.1502e-06,1.4574e-05,2.6799e+25,20.27,-0.8685,272.17
2.1502e-06,1.5052e-05,2.6796e+25,22.832,-0.83534,272.86
2.1502e-06,1.553e-05,2.6786e+25,24.939,-1.0177,272.84
2.1502e-06,1.6007e-05,2.6715e+25,26.176,-0.87209,273.68
2.1502e-06,1.6485e-05,2.6657e+25,28.88,-0.54117,273.3
2.1502e-06,1.6963e-05,2.6738e+25,32.715,-0.4038,272.76
2.6281e-06,-1.6963e-05,2.6927e+25,-1.0195,0.3492,271.98
2.6281e-06,-1.6485e-05,2.6935e+25,-0.8331,1.2031,272
2.6281e-06,-1.6007e-05,2.6908e+25,-1.6877,1.3367,271.69
2.6281e-06,-1.553e-05,2.6962e+25,-2.6713,1.146,271.9
2.6281e-06,-1.5052e-05,2.6968e+25,-3.0707,0.45047,271.64
2.6281e-06,-1.4574e-05,2.6996e+25,-2.9462,0.18748,271.28
2.6281e-06,-1.4096e-05,2.6925e+25,-2.7525,0.37803,271.78
2.6281e-06,-1.3618e-05,2.7e+25,-2.758,0.77293,271
2.6281e-06,-1.314e-05,2.7195e+25,-2.174,0.30295,269.54
2.6281e-06,-1.2663e-05,2.7196e+25,-1.5505,0.24542,269.6
2.6281e-06,-1.2185e-05,2.7049e+25,-1.5169,0.2614,270.61
2.6281e-06,-1.1707e-05,2.6991e+25,-1.8458,0.89498,270.84
2.6281e-06,-1.1229e-05,2.7009e+25,-2.5706,0.74326,270.74
2.6281e-06,-1.0751e-05,2.7035e+25,-2.6719,0.42235,270.82
2.6281e-06,-1.0273e-05,2.7078e+25,-3.225,-0.22213,270.52
2.6281e-06,-9.7956e-06,2.72e+25,-3.9738,-0.15884,269.33
2.6281e-06,-9.3178e-06,2.7233e+25,-4.1894,0.13973,269.28
2.6281e-06,-8.8399e-06,2.7142e+25,-4.665,0.45406,269.75
2.6281e-06,-8.3621e-06,2.7007e+25,-4.2595,0.24514,271.6
2.6281e-06,-7.8842e-06,2.6965e+25,-4.5986,0.032163,271.43
2.6281e-06,-7.4064e-06,2.6964e+25,-4.3649,-0.012091,271.75
2.6281e-06,-6.9286e-06,2.7011e+25,-3.7522,0.45034,271.84
2.6281e-06,-6.4508e-06,2.6989e+25,-2.5232,0.21188,271.37
2.6281e-06,-5.9729e-06,2.6994e+25,-2.7449,-0.044832,271.62
2.6281e-06,-5.4951e-06,2.6986e+25,-3.7683,-0.094148,271.31
2.6281e-06,-5.0173e-06,2.6906e+25,-4.6213,-0.19851,271.71
2.6281e-06,-4.5394e-06,2.6918e+25,-5.0082,-0.40854,271.96
2.6281e-06,-4.0616e-06,2.6784e+25,-6.1791,-0.88458,273.12
2.6281e-06,-3.5838e-06,2.6687e+25,-7.3867,0.32102,273.68
2.6281e-06,-3.1059e-06,2.681e+25,-8.6829,1.2412,272.86
2.6281e-06,-2.6281e-06,2.697e+25,-8.2998,1.5339,271.22
2.6281e-06,-2.1502e-06,2.7117e+25,-9.4924,1.1375,270.59
2.6281e-06,-1.6724e-06,2.693e+25,-9.3891,0.72678,270.95
2.6281e-06,-1.1946e-06,2.705e+25,-8.7961,0.31203,270.65
2.6281e-06,-7.1675e-07,2.6966e+25,-8.8299,0.501,270.73
2.6281e-06,-2.3892e-07,2.6883e+25,-8.9165,0.29677,271.5
2.6281e-06,2.3892e-07,2.6841e+25,-8.805,-0.22947,271.94
2.6281e-06,7.1675e-07,2.6753e+25,-8.3747,-0.33007,272.67
2.6281e-06,1.1946e-06,2.6811e+25,-7.2938,0.42413,273.11
2.6281e-06,1.6724e-06,2.692e+25,-7.0666,0.42857,271.84
2.6281e-06,2.1502e-06,2.6967e+25,-7.5476,0.4722,271.91
2.6281e-06,2.6281e-06,2.6855e+25,-6.1539,0.047237,271.88
2.6281e-06,3.1059e-06,2.6934e+25,-6.3969,-0.1544,272.02
2.6281e-06,3.5838e-06,2.6884e+25,-5.8858,0.31503,272.33
2.6281e-06,4.0616e-06,2.6924e+25,-5.6429,0.13686,271.66
2.6281e-06,4.5394e-06,2.693e+25,-5.1087,0.47574,271.49
2.6281e-06,5.0173e-06,2.6928e+25,-4.6931,1.0854,271.95
2.6281e-06,5.4951e-06,2.6907e+25,-5.3818,0.4272,271.62
2.6281e-06,5.9729e-06,2.6913e+25,-5.1459,0.09186,271.56
2.6281e-06,6.4508e-06,2.6897e+25,-4.5985,0.36703,270.99
2.6281e-06,6.9286e-06,2.6971e+25,-2.9119,0.72809,270.55
2.6281e-06,7.4064e-06,2.6973e+25,-1.3914,0.72122,270.42
2.6281e-06,7.8842e-06,2.6916e+25,-0.3629,0.8328,271.17
2.6281e-06,8.3621e-06,2.6879e+25,0.82996,0.43385,271.41
2.6281e-06,8.8399e-06,2.6938e+25,1.6789,0.23741,271.33
2.6281e-06,9.3178e-06,2.6867e+25,1.6849,0.88902,271.72
2.6281e-06,9.7956e-06,2.6993e+25,3.4069,0.88802,271.27
2.6281e-06,1.0273e-05,2.6824e+25,3.52,1.0524,272.08
2.6281e-06,1.0751e-05,2.6916e+25,3.7819,0.84962,271.7
2.6281e-06,1.1229e-05,2.6854e+25,5.3151,1.115,271.81
2.6281e-06,1.1707e-05,2.6794e+25,7.1994,0.40432,272.44
2.6281e-06,1.2185e-05,2.6952e+25,9.9997,-0.39306,271.31
2.6281e-06,1.2663e-05,2.691e+25,11.882,-1.0157,271.32
2.6281e-06,1.314e-05,2.6916e+25,13.063,-0.83844,271.62
2.6281e-06,1.3618e-05,2.7014e+25,15.694,-0.57554,271.5
2.6281e-06,1.4096e-05,2.6926e+25,18.117,-0.53892,271.01
2.6281e-06,1.4574e-05,2.6963e+25,20.174,-0.78841,271.24
2.6281e-06,1.5052e-05,2.6807e+25,22.434,-0.53275,272.84
2.6281e-06,1.553e-05,2.6707e+25,25.051,-0.054453,273.32
2.6281e-06,1.6007e-05,2.6761e+25,25.983,0.065644,273.8
2.6281e-06,1.6485e-05,2.6702e+25,28.86,0.12847,273.25
2.6281e-06,1.6963e-05,2.6699e+25,32.289,0.011663,272.8
3.1059e-06,-1.6963e-05,2.6876e+25,-1.3885,-0.080194,272.88
3.1059e-06,-1.6485e-05,2.692e+25,-1.4621,-0.084941,272.75
3.1059e-06,-1.6007e-05,2.6927e+25,-2.0884,1.0209,272.25
3.1059e-06,-1.553e-05,2.6946e+25,-2.1331,1.0873,271.84
3.1059e-06,-1.5052e-05,2.6923e+25,-2.5889,0.80007,272.09
3.1059e-06,-1.4574e-05,2.6897e+25,-2.589,-0.034839,271.85
3.1059e-06,-1.4096e-05,2.7003e+25,-3.3432,-0.00071263,270.4
3.1059e-06,-1.3618e-05,2.71e+25,-2.8953,0.46187,270.27
3.1059e-06,-1.314e-05,2.7185e+25,-2.0386,0.45807,269.4
3.1059e-06,-1.2663e-05,2.7184e+25,-1.7035,0.67343,269.37
3.1059e-06,-1.2185e-05,2.7045e+25,-1.5571,1.1203,270.34
3.1059e-06,-1.1707e-05,2.6975e+25,-1.8049,0.69996,271.44
3.1059e-06,-1.1229e-05,2.7089e+25,-2.2426,0.038758,270.27
3.1059e-06,-1.0751e-05,2.7031e+25,-1.9859,-0.090138,270.4
3.1059e-06,-1.0273e-05,2.6985e+25,-3.4448,-0.31014,270.68
3.1059e-06,-9.7956e-06,2.7136e+25,-4.0977,-0.10758,269.58
3.1059e-06,-9.3178e-06,2.713e+25,-4.428,-0.22304,269.74
3.1059e-06,-8.8399e-06,2.7083e+25,-4.5737,-0.049613,269.8
3.1059e-06,-8.3621e-06,2.7085e+25,-4.0008,0.051429,270.29
3.1059e-06,-7.8842e-06,2.7089e+25,-4.7485,0.041301,270.17
3.1059e-06,-7.4064e-06,2.6952e+25,-4.4287,0.058817,271.5
3.1059e-06,-6.9286e-06,2.6921e+25,-3.9623,-0.1239,272
3.1059e-06,-6.4508e-06,2.6886e+25,-2.3083,0.01812,271.9
3.1059e-06,-5.9729e-06,2.6941e+25,-2.8056,0.034081,271.77
3.1059e-06,-5.4951e-06,2.6824e+25,-3.7167,0.12858,272.1
3.1059e-06,-5.0173e-06,2.6838e+25,-4.6004,0.04443,272.15
3.1059e-06,-4.5394e-06,2.6824e+25,-4.5351,-0.41104,273.03
3.1059e-06,-4.0616e-06,2.674e+25,-6.175,-0.43898,273.17
3.1059e-06,-3.5838e-06,2.6813e+25,-8.0862,-0.6915,272.68
3.1059e-06,-3.1059e-06,2.6877e+25,-8.7998,-0.80002,272.32
3.1059e-06,-2.6281e-06,2.6905e+25,-8.426,-0.65843,272.05
3.1059e-06,-2.1502e-06,2.6974e+25,-9.2896,-0.55234,271.31
3.1059e-06,-1.6724e-06,2.6966e+25,-9.0011,-0.83204,271.2
3.1059e-06,-1.1946e-06,2.6907e+25,-8.884,-0.67368,271.65
3.1059e-06,-7.1675e-07,2.6978e+25,-8.8178,-0.76787,271.36
3.1059e-06,-2.3892e-07,2.6916e+25,-8.6899,-1.1491,271.86
3.1059e-06,2.3892e-07,2.6896e+25,-8.3263,-1.1816,271.39
3.1059e-06,7.1675e-07,2.6829e+25,-8.7536,-0.95576,272.77
3.1059e-06,1.1946e-06,2.6804e+25,-7.7835,-0.75187,272.63
3.1059e-06,1.6724e-06,2.6979e+25,-6.823,-0.42928,272.28
3.1059e-06,2.1502e-06,2.6826e+25,-7.2027,-0.75811,272.42
3.1059e-06,2.6281e-06,2.6767e+25,-6.0032,-0.72686,271.92
3.1059e-06,3.1059e-06,2.6741e+25,-6.6736,-0.81235,272.69
3.1059e-06,3.5838e-06,2.6874e+25,-6.2303,-0.67682,272.07
3.1059e-06,4.0616e-06,2.687e+25,-6.0112,0.18057,272.03
3.1059e-06,4.5394e-06,2.6915e+25,-5.6316,0.70421,271.99
3.1059e-06,5.0173e-06,2.6823e+25,-4.9327,0.91954,272.17
3.1059e-06,5.4951e-06,2.683e+25,-4.5894,1.0509,271.91
3.1059e-06,5.9729e-06,2.6914e+25,-5.1055,0.77292,271.25
3.1059e-06,6.4508e-06,2.6965e+25,-4.9054,0.72074,270.92
3.1059e-06,6.9286e-06,2.6942e+25,-3.0854,0.81375,270.92
3.1059e-06,7.4064e-06,2.6904e+25,-1.848,1.4291,271.19
3.1059e-06,7.8842e-06,2.6877e+25,0.39439,0.64315,271.4
3.1059e-06,8.3621e-06,2.6982e+25,0.84881,0.25767,270.97
3.1059e-06,8.8399e-06,2.6919e+25,1.7687,0.35755,271.31
3.1059e-06,9.3178e-06,2.6884e+25,1.4597,0.032002,271.17
3.1059e-06,9.7956e-06,2.6951e+25,3.0351,0.36485,271.21
3.1059e-06,1.0273e-05,2.6855e+25,3.6226,0.7557,271.55
3.1059e-06,1.0751e-05,2.692e+25,3.8718,0.6608,271.02
3.1059e-06,1.1229e-05,2.6868e+25,5.5303,-0.0040118,271.92
3.1059e-06,1.1707e-05,2.6815e+25,7.9867,-0.21349,271.74
3.1059e-06,1.2185e-05,2.6876e+25,10.278,-0.48679,271.46
3.1059e-06,1.2663e-05,2.6972e+25,12.039,-0.31922,271.39
3.1059e-06,1.314e-05,2.7022e+25,13.079,-0.52889,270.82
3.1059e-06,1.3618e-05,2.7042e+25,15.398,-0.76921,270.99
3.1059e-06,1.4096e-05,2.7017e+25,17.848,-0.46338,270.35
3.1059e-06,1.4574e-05,2.6904e+25,20.508,-0.038422,271.29
3.1059e-06,1.5052e-05,2.6791e+25,21.627,0.31633,272.8
3.1059e-06,1.553e-05,2.6702e+25,25.004,0.53468,273.43
3.1059e-06,1.6007e-05,2.6662e+25,26.391,0.13596,273.61
3.1059e-06,1.6485e-05,2.6659e+25,28.622,-0.038132,273.45
3.1059e-06,1.6963e-05,2.6725e+25,32.563,0.077805,272.74
3.5838e-06,-1.6963e-05,2.691e+25,-1.2212,-0.0035373,272.81
3.5838e-06,-1.6485e-05,2.675e+25,-1.8222,0.11387,273.01
3.5838e-06,-1.6007e-05,2.6835e+25,-2.2444,-0.38531,272.55
3.5838e-06,-1.553e-05,2.6875e+25,-2.4338,-0.24,272.17
3.5838e-06,-1.5052e-05,2.6901e+25,-2.2662,0.005081,272.36
3.5838e-06,-1.4574e-05,2.6946e+25,-2.2393,0.3302,271.86
3.5838e-06,-1.4096e-05,2.7048e+25,-3.081,0.30595,270.58
3.5838e-06,-1.3618e-05,2.7074e+25,-3.3415,-0.11935,270.23
3.5838e-06,-1.314e-05,2.712e+25,-1.9324,0.46491,269.88
3.5838e-06,-1.2663e-05,2.7098e+25,-2.1056,0.32614,270.25
3.5838e-06,-1.2185e-05,2.7144e+25,-1.8832,0.58224,269.64
3.5838e-06,-1.1707e-05,2.7014e+25,-0.76118,0.25289,270.43
3.5838e-06,-1.1229e-05,2.7047e+25,-1.9593,-0.25979,270.38
3.5838e-06,-1.0751e-05,2.7087e+25,-2.3637,-0.049877,270.89
3.5838e-06,-1.0273e-05,2.7054e+25,-3.3216,0.18297,270.54
3.5838e-06,-9.7956e-06,2.7034e+25,-4.081,0.15968,270.3
3.5838e-06,-9.3178e-06,2.7011e+25,-4.4845,0.1908,271
3.5838e-06,-8.8399e-06,2.7048e+25,-4.6988,-0.16465,270.81
3.5838e-06,-8.3621e-06,2.7106e+25,-4.1436,0.0467,270.26
3.5838e-06,-7.8842e-06,2.7045e+25,-4.8456,-0.12309,270.76
3.5838e-06,-7.4064e-06,2.699e+25,-4.1707,-0.03739,270.98
3.5838e-06,-6.9286e-06,2.6965e+25,-3.6722,-0.44435,272.04
3.5838e-06,-6.4508e-06,2.6898e+25,-2.6643,-0.50483,271.22
3.5838e-06,-5.9729e-06,2.7018e+25,-2.7716,-0.28682,271.18
3.5838e-06,-5.4951e-06,2.6898e+25,-3.1663,-0.82911,271.89
3.5838e-06,-5.0173e-06,2.6837e+25,-4.2425,-1.1101,272.41
3.5838e-06,-4.5394e-06,2.6852e+25,-4.886,-0.86187,272.05
3.5838e-06,-4.0616e-06,2.6863e+25,-6.3124,-0.30867,272.22
3.5838e-06,-3.5838e-06,2.6947e+25,-7.4549,-0.63813,272.11
3.5838e-06,-3.1059e-06,2.7058e+25,-8.4628,-1.433,270.99
3.5838e-06,-2.6281e-06,2.6922e+25,-8.7819,-1.4933,272.02
3.5838e-06,-2.1502e-06,2.6837e+25,-8.5738,-1.4745,272.34
3.5838e-06,-1.6724e-06,2.6856e+25,-8.7776,-2.267,271.98
3.5838e-06,-1.1946e-06,2.6847e+25,-9.3667,-1.8964,272.79
3.5838e-06,-7.1675e-07,2.681e+25,-8.9218,-1.4875,272.21
3.5838e-06,-2.3892e-07,2.6827e+25,-8.5025,-1.3129,272.77
3.5838e-06,2.3892e-07,2.6822e+25,-8.3471,-1.7303,272.22
3.5838e-06,7.1675e-07,2.6851e+25,-9.0687,-1.4179,271.81
3.5838e-06,1.1946e-06,2.6929e+25,-7.6059,-1.3496,271.87
3.5838e-06,1.6724e-06,2.689e+25,-7.0755,-1.2939,271.79
3.5838e-06,2.1502e-06,2.6863e+25,-7.3509,-1.2562,272.22
3.5838e-06,2.6281e-06,2.6795e+25,-6.4642,-0.7024,272.25
3.5838e-06,3.1059e-06,2.6767e+25,-6.6637,-0.075029,272.84
3.5838e-06,3.5838e-06,2.6755e+25,-6.6302,0.31822,272.87
3.5838e-06,4.0616e-06,2.6883e+25,-6.7041,0.56014,272.14
3.5838e-06,4.5394e-06,2.6834e+25,-6.2044,1.2801,272.33
3.5838e-06,5.0173e-06,2.6833e+25,-4.9862,1.4917,272.19
3.5838e-06,5.4951e-06,2.6948e+25,-4.4712,1.3578,271.79
