TITLE = "cavity_20000"
VARIABLES = "X", "Y", "nrho", "U", "V","Temperature"
-7.8842e-06,-2.1502e-06,2.6914e+25,-3.2182,4.4146,271.75
-7.8842e-06,-1.6724e-06,2.6889e+25,-2.8681,5.1002,272.17
-7.8842e-06,-1.1946e-06,2.6924e+25,-2.3096,5.3786,271.61
-7.8842e-06,-7.1675e-07,2.6958e+25,-2.5067,5.3874,271.78
-7.8842e-06,-2.3892e-07,2.6978e+25,-2.4051,5.2341,271.09
-7.8842e-06,2.3892e-07,2.7025e+25,-2.5199,5.3079,271.11
-7.8842e-06,7.1675e-07,2.6962e+25,-2.4366,5.3761,271.45
-7.8842e-06,1.1946e-06,2.7036e+25,-1.8194,5.5341,271
-7.8842e-06,1.6724e-06,2.7e+25,-1.8805,5.9153,270.9
-7.8842e-06,2.1502e-06,2.7015e+25,-2.2601,5.9497,270.84
-7.8842e-06,2.6281e-06,2.6966e+25,-2.6863,5.926,271.09
-7.8842e-06,3.1059e-06,2.6979e+25,-2.4176,6.0302,271.44
-7.8842e-06,3.5838e-06,2.6986e+25,-2.3147,6.2736,271.39
-7.8842e-06,4.0616e-06,2.695e+25,-1.9383,6.5882,271.68
-7.8842e-06,4.5394e-06,2.6939e+25,-1.6419,6.8843,271.99
-7.8842e-06,5.0173e-06,2.6925e+25,-1.4705,7.6708,271.81
-7.8842e-06,5.4951e-06,2.6973e+25,-1.3093,8.2269,271.53
-7.8842e-06,5.9729e-06,2.6933e+25,-1.6633,8.214,271.6
-7.8842e-06,6.4508e-06,2.6933e+25,-2.242,7.971,271.78
-7.8842e-06,6.9286e-06,2.6893e+25,-2.2166,8.1054,271.62
-7.8842e-06,7.4064e-06,2.6878e+25,-1.9388,8.4965,271.77
-7.8842e-06,7.8842e-06,2.6904e+25,-2.1875,8.7501,271.68
-7.8842e-06,8.3621e-06,2.6902e+25,-1.7316,8.9117,271.95
-7.8842e-06,8.8399e-06,2.6888e+25,-1.7049,9.0334,272.14
-7.8842e-06,9.3178e-06,2.69e+25,-1.7605,8.8785,271.9
-7.8842e-06,9.7956e-06,2.6877e+25,-1.4169,8.6877,272.39
-7.8842e-06,1.0273e-05,2.6906e+25,-1.6457,8.8029,271.92
-7.8842e-06,1.0751e-05,2.6884e+25,-1.696,8.7803,271.97
-7.8842e-06,1.1229e-05,2.687e+25,-0.55078,8.5383,272.16
-7.8842e-06,1.1707e-05,2.6882e+25,0.018772,7.8366,271.93
-7.8842e-06,1.2185e-05,2.6912e+25,0.21399,6.9223,271.67
-7.8842e-06,1.2663e-05,2.6918e+25,1.2058,6.3022,271.93
-7.8842e-06,1.314e-05,2.6912e+25,3.3619,5.4766,271.86
-7.8842e-06,1.3618e-05,2.6932e+25,4.92,4.3575,272.07
-7.8842e-06,1.4096e-05,2.6886e+25,6.399,3.8188,272.07
-7.8842e-06,1.4574e-05,2.6919e+25,8.524,2.943,271.83
-7.8842e-06,1.5052e-05,2.6898e+25,11.729,2.1763,272.24
-7.8842e-06,1.553e-05,2.6893e+25,16.014,1.5888,272.21
-7.8842e-06,1.6007e-05,2.6881e+25,20.902,0.81512,272.2
-7.8842e-06,1.6485e-05,2.6794e+25,26.048,0.33469,272.92
-7.8842e-06,1.6963e-05,2.6832e+25,31.408,0.12142,272.75
-7.4064e-06,-1.6963e-05,2.6913e+25,0.16349,-0.12183,272.68
-7.4064e-06,-1.6485e-05,2.6983e+25,0.18618,-0.37076,271.72
-7.4064e-06,-1.6007e-05,2.7022e+25,-0.03999,-0.69426,271.16
-7.4064e-06,-1.553e-05,2.6973e+25,-0.080451,-0.51126,271.67
-7.4064e-06,-1.5052e-05,2.6933e+25,-0.76677,0.27091,271.8
-7.4064e-06,-1.4574e-05,2.693e+25,-1.4224,0.31169,272.07
-7.4064e-06,-1.4096e-05,2.6899e+25,-1.2309,0.058659,272.25
-7.4064e-06,-1.3618e-05,2.6971e+25,-1.8664,-0.13907,271.71
-7.4064e-06,-1.314e-05,2.6893e+25,-1.7369,-0.40448,272.08
-7.4064e-06,-1.2663e-05,2.6876e+25,-2.0638,-0.37403,272.4
-7.4064e-06,-1.2185e-05,2.6862e+25,-1.3884,-0.20288,272.5
-7.4064e-06,-1.1707e-05,2.6891e+25,-1.8122,-0.38684,272.4
-7.4064e-06,-1.1229e-05,2.6911e+25,-2.5228,-0.039918,272.61
-7.4064e-06,-1.0751e-05,2.6828e+25,-2.4307,0.2468,272.8
-7.4064e-06,-1.0273e-05,2.6788e+25,-2.3138,0.65594,273.04
-7.4064e-06,-9.7956e-06,2.687e+25,-2.3922,1.1151,272.59
-7.4064e-06,-9.3178e-06,2.6878e+25,-2.2774,1.4087,272.25
-7.4064e-06,-8.8399e-06,2.6936e+25,-2.0338,1.5825,271.51
-7.4064e-06,-8.3621e-06,2.7023e+25,-2.4362,1.8728,270.96
-7.4064e-06,-7.8842e-06,2.707e+25,-2.6701,2.0275,270.67
-7.4064e-06,-7.4064e-06,2.7055e+25,-3.3872,2.6299,271.07
-7.4064e-06,-6.9286e-06,2.6961e+25,-3.6049,3.1659,271.64
-7.4064e-06,-6.4508e-06,2.6974e+25,-3.7925,3.4917,271.76
-7.4064e-06,-5.9729e-06,2.6934e+25,-3.5872,3.5515,271.74
-7.4064e-06,-5.4951e-06,2.6944e+25,-4.0217,3.5158,272
-7.4064e-06,-5.0173e-06,2.6928e+25,-3.6465,3.5647,272
-7.4064e-06,-4.5394e-06,2.6929e+25,-4.2132,3.8243,272.22
-7.4064e-06,-4.0616e-06,2.6904e+25,-4.157,3.649,272.27
-7.4064e-06,-3.5838e-06,2.6921e+25,-4.3648,3.2211,272.37
-7.4064e-06,-3.1059e-06,2.684e+25,-4.528,2.9757,272.71
-7.4064e-06,-2.6281e-06,2.6891e+25,-4.6186,2.8512,272.46
-7.4064e-06,-2.1502e-06,2.6924e+25,-4.0281,3.4335,271.94
-7.4064e-06,-1.6724e-06,2.691e+25,-3.6276,4.0307,272.21
-7.4064e-06,-1.1946e-06,2.6942e+25,-2.7545,5.0695,271.76
-7.4064e-06,-7.1675e-07,2.6913e+25,-2.4882,5.4132,271.68
-7.4064e-06,-2.3892e-07,2.7006e+25,-2.3731,5.5225,270.82
-7.4064e-06,2.3892e-07,2.7022e+25,-2.5364,5.4413,270.84
-7.4064e-06,7.1675e-07,2.699e+25,-2.3725,5.4967,270.96
-7.4064e-06,1.1946e-06,2.6995e+25,-2.3985,5.8148,271.33
-7.4064e-06,1.6724e-06,2.7e+25,-1.9577,6.2723,270.95
-7.4064e-06,2.1502e-06,2.7037e+25,-2.4357,6.3163,270.7
-7.4064e-06,2.6281e-06,2.6975e+25,-2.8404,6.4911,271.1
-7.4064e-06,3.1059e-06,2.6994e+25,-2.5952,6.7931,271.3
-7.4064e-06,3.5838e-06,2.6978e+25,-2.3827,6.7713,271.54
-7.4064e-06,4.0616e-06,2.6906e+25,-2.2593,7.0381,272.17
-7.4064e-06,4.5394e-06,2.6877e+25,-2.1915,7.383,272.18
-7.4064e-06,5.0173e-06,2.6906e+25,-1.9524,7.702,271.95
-7.4064e-06,5.4951e-06,2.6947e+25,-1.6159,8.0347,271.67
-7.4064e-06,5.9729e-06,2.6941e+25,-1.8035,8.546,271.51
-7.4064e-06,6.4508e-06,2.6917e+25,-2.038,8.6432,271.86
-7.4064e-06,6.9286e-06,2.6914e+25,-2.3281,8.0929,271.85
-7.4064e-06,7.4064e-06,2.6903e+25,-2.3128,8.4497,271.85
-7.4064e-06,7.8842e-06,2.6889e+25,-2.308,8.6385,271.85
-7.4064e-06,8.3621e-06,2.6888e+25,-1.7641,8.8642,271.83
-7.4064e-06,8.8399e-06,2.683e+25,-1.8271,8.9077,272.45
-7.4064e-06,9.3178e-06,2.681e+25,-1.5171,8.7931,272.54
-7.4064e-06,9.7956e-06,2.6875e+25,-1.4898,8.8341,272.41
-7.4064e-06,1.0273e-05,2.6828e+25,-1.7163,8.7563,272.52
-7.4064e-06,1.0751e-05,2.6812e+25,-1.3337,8.4645,273.03
-7.4064e-06,1.1229e-05,2.6809e+25,-0.17082,7.9688,272.88
-7.4064e-06,1.1707e-05,2.6883e+25,0.97169,7.3018,273.05
-7.4064e-06,1.2185e-05,2.6893e+25,1.0142,6.3499,272.11
-7.4064e-06,1.2663e-05,2.6906e+25,1.8177,5.597,272.04
-7.4064e-06,1.314e-05,2.6891e+25,4.1112,5.1474,271.66
-7.4064e-06,1.3618e-05,2.696e+25,5.428,4.9199,271.62
-7.4064e-06,1.4096e-05,2.6945e+25,7.1049,4.0665,271.5
-7.4064e-06,1.4574e-05,2.6866e+25,9.5015,3.333,272.3
-7.4064e-06,1.5052e-05,2.6855e+25,12.348,2.5674,272.3
-7.4064e-06,1.553e-05,2.6856e+25,16.686,1.8361,272.25
-7.4064e-06,1.6007e-05,2.6868e+25,21.588,1.1349,272.54
-7.4064e-06,1.6485e-05,2.6802e+25,26.62,0.4407,273.02
-7.4064e-06,1.6963e-05,2.6815e+25,31.507,-0.01601,272.77
-6.9286e-06,-1.6963e-05,2.6886e+25,0.2953,0.016494,272.64
-6.9286e-06,-1.6485e-05,2.6876e+25,0.19252,0.09041,272.14
-6.9286e-06,-1.6007e-05,2.6938e+25,0.30253,0.16034,271.77
-6.9286e-06,-1.553e-05,2.6966e+25,-0.83337,0.31329,271.63
-6.9286e-06,-1.5052e-05,2.6967e+25,-0.98828,0.66377,271.49
-6.9286e-06,-1.4574e-05,2.6929e+25,-1.1622,0.46431,271.77
-6.9286e-06,-1.4096e-05,2.6946e+25,-0.92758,0.12294,272.07
-6.9286e-06,-1.3618e-05,2.6974e+25,-1.6474,-0.022213,271.61
-6.9286e-06,-1.314e-05,2.6938e+25,-1.9119,0.10637,272.03
-6.9286e-06,-1.2663e-05,2.6861e+25,-1.9357,0.081254,272.6
-6.9286e-06,-1.2185e-05,2.6882e+25,-1.4225,0.0089166,272.31
-6.9286e-06,-1.1707e-05,2.6832e+25,-2.0586,0.3335,272.55
-6.9286e-06,-1.1229e-05,2.6829e+25,-2.5725,0.44095,272.88
-6.9286e-06,-1.0751e-05,2.6804e+25,-2.7436,0.54478,273.18
-6.9286e-06,-1.0273e-05,2.6837e+25,-2.8954,0.81499,272.87
-6.9286e-06,-9.7956e-06,2.6847e+25,-2.8767,1.1909,272.81
-6.9286e-06,-9.3178e-06,2.6908e+25,-2.3801,1.6072,272.26
-6.9286e-06,-8.8399e-06,2.6984e+25,-2.4694,1.9473,271.82
-6.9286e-06,-8.3621e-06,2.7033e+25,-2.7581,2.4968,271.19
-6.9286e-06,-7.8842e-06,2.7039e+25,-2.9942,2.8696,270.85
-6.9286e-06,-7.4064e-06,2.6978e+25,-3.634,3.0187,271.12
-6.9286e-06,-6.9286e-06,2.6994e+25,-4.0288,3.0504,271.13
-6.9286e-06,-6.4508e-06,2.6976e+25,-3.8785,3.1823,271.38
-6.9286e-06,-5.9729e-06,2.6958e+25,-3.4943,3.1652,271.41
-6.9286e-06,-5.4951e-06,2.6871e+25,-3.9155,3.0522,272.07
-6.9286e-06,-5.0173e-06,2.6882e+25,-3.9571,3.2604,272.26
-6.9286e-06,-4.5394e-06,2.6893e+25,-4.0358,3.1876,272.06
-6.9286e-06,-4.0616e-06,2.688e+25,-3.832,2.8857,272.69
-6.9286e-06,-3.5838e-06,2.6867e+25,-4.0004,2.7747,272.69
-6.9286e-06,-3.1059e-06,2.685e+25,-4.562,2.7971,272.54
-6.9286e-06,-2.6281e-06,2.6869e+25,-4.8656,3.0063,272.57
-6.9286e-06,-2.1502e-06,2.6912e+25,-4.5845,3.2336,272.47
-6.9286e-06,-1.6724e-06,2.6842e+25,-4.2597,3.8443,272.66
-6.9286e-06,-1.1946e-06,2.6906e+25,-3.6742,4.4919,272.24
-6.9286e-06,-7.1675e-07,2.6931e+25,-2.9102,5.4898,271.78
-6.9286e-06,-2.3892e-07,2.6958e+25,-2.5582,5.8156,271.36
-6.9286e-06,2.3892e-07,2.6994e+25,-2.4977,6.109,270.93
-6.9286e-06,7.1675e-07,2.7026e+25,-2.7178,6.3221,270.98
-6.9286e-06,1.1946e-06,2.6974e+25,-2.723,6.406,271.29
-6.9286e-06,1.6724e-06,2.7006e+25,-2.3689,6.7552,270.96
-6.9286e-06,2.1502e-06,2.7022e+25,-2.4095,7.178,270.95
-6.9286e-06,2.6281e-06,2.6956e+25,-2.9261,7.1495,271.67
-6.9286e-06,3.1059e-06,2.6902e+25,-2.5749,6.8975,271.71
-6.9286e-06,3.5838e-06,2.6917e+25,-2.6949,7.1168,271.64
-6.9286e-06,4.0616e-06,2.6909e+25,-2.563,7.4298,272.21
-6.9286e-06,4.5394e-06,2.6838e+25,-2.4272,7.7965,272.32
-6.9286e-06,5.0173e-06,2.6905e+25,-2.1224,7.9518,271.93
-6.9286e-06,5.4951e-06,2.697e+25,-2.206,8.2261,271.56
-6.9286e-06,5.9729e-06,2.6967e+25,-2.144,8.6828,271.46
-6.9286e-06,6.4508e-06,2.6932e+25,-1.7637,8.8638,271.79
-6.9286e-06,6.9286e-06,2.685e+25,-2.2184,8.9451,271.93
-6.9286e-06,7.4064e-06,2.701e+25,-2.6428,8.7502,271.26
-6.9286e-06,7.8842e-06,2.688e+25,-2.3436,8.8321,271.96
-6.9286e-06,8.3621e-06,2.6881e+25,-1.8804,8.9795,272.18
-6.9286e-06,8.8399e-06,2.6965e+25,-1.5379,8.7802,272.05
-6.9286e-06,9.3178e-06,2.6823e+25,-1.4954,8.5927,272.41
-6.9286e-06,9.7956e-06,2.6857e+25,-1.41,8.5316,272.53
-6.9286e-06,1.0273e-05,2.6856e+25,-1.2965,8.2219,272.3
-6.9286e-06,1.0751e-05,2.6881e+25,-0.83223,7.648,272.44
-6.9286e-06,1.1229e-05,2.6852e+25,0.53677,6.9282,272.15
-6.9286e-06,1.1707e-05,2.6923e+25,1.602,6.2747,272.14
-6.9286e-06,1.2185e-05,2.6871e+25,1.7335,5.9691,272.06
-6.9286e-06,1.2663e-05,2.6921e+25,2.4763,5.3331,272.11
-6.9286e-06,1.314e-05,2.6864e+25,4.3252,4.8013,272.2
-6.9286e-06,1.3618e-05,2.6928e+25,5.8961,4.5235,271.55
-6.9286e-06,1.4096e-05,2.6874e+25,8.0595,3.8508,272.09
-6.9286e-06,1.4574e-05,2.6852e+25,10.262,2.7683,272.5
-6.9286e-06,1.5052e-05,2.6859e+25,13.224,1.9212,272.43
-6.9286e-06,1.553e-05,2.6847e+25,17.199,1.3556,272.33
-6.9286e-06,1.6007e-05,2.6776e+25,22.247,0.94183,273.29
-6.9286e-06,1.6485e-05,2.6771e+25,27.42,0.53491,273.49
-6.9286e-06,1.6963e-05,2.6844e+25,31.608,0.13246,272.95
-6.4508e-06,-1.6963e-05,2.6881e+25,0.18852,0.0015571,272.78
-6.4508e-06,-1.6485e-05,2.6912e+25,-0.022526,0.38508,272.3
-6.4508e-06,-1.6007e-05,2.6916e+25,0.19301,0.49758,271.92
-6.4508e-06,-1.553e-05,2.6918e+25,-1.0598,0.70013,271.99
-6.4508e-06,-1.5052e-05,2.6953e+25,-1.1475,0.6982,271.69
-6.4508e-06,-1.4574e-05,2.6939e+25,-0.60291,0.59791,271.71
-6.4508e-06,-1.4096e-05,2.6956e+25,-0.749,0.29285,271.82
-6.4508e-06,-1.3618e-05,2.6966e+25,-1.5488,0.068091,271.7
-6.4508e-06,-1.314e-05,2.6896e+25,-2.0094,0.21549,272.17
-6.4508e-06,-1.2663e-05,2.6832e+25,-1.9197,0.23628,272.55
-6.4508e-06,-1.2185e-05,2.6833e+25,-1.8053,0.56807,272.69
-6.4508e-06,-1.1707e-05,2.6835e+25,-2.3542,0.90427,272.69
-6.4508e-06,-1.1229e-05,2.6811e+25,-2.651,1.1502,273.01
-6.4508e-06,-1.0751e-05,2.6753e+25,-2.7953,1.0331,273.22
-6.4508e-06,-1.0273e-05,2.6818e+25,-2.9969,0.99563,272.99
-6.4508e-06,-9.7956e-06,2.689e+25,-3.2427,1.2397,272.12
-6.4508e-06,-9.3178e-06,2.6942e+25,-2.4689,1.1288,271.85
-6.4508e-06,-8.8399e-06,2.6925e+25,-2.9745,1.206,272.06
-6.4508e-06,-8.3621e-06,2.6979e+25,-3.0043,1.4966,271.3
-6.4508e-06,-7.8842e-06,2.695e+25,-3.4947,1.8371,271.2
-6.4508e-06,-7.4064e-06,2.6987e+25,-3.7741,2.456,271.11
-6.4508e-06,-6.9286e-06,2.6989e+25,-3.9331,2.5213,271.35
-6.4508e-06,-6.4508e-06,2.6928e+25,-3.9039,2.3802,271.73
-6.4508e-06,-5.9729e-06,2.6938e+25,-3.6206,2.7127,271.68
-6.4508e-06,-5.4951e-06,2.6923e+25,-4.0026,2.8479,271.66
-6.4508e-06,-5.0173e-06,2.6893e+25,-3.9407,2.8031,271.95
-6.4508e-06,-4.5394e-06,2.6903e+25,-3.851,2.9489,271.89
-6.4508e-06,-4.0616e-06,2.679e+25,-3.7171,2.717,272.93
-6.4508e-06,-3.5838e-06,2.6893e+25,-4.2416,2.9194,272.49
-6.4508e-06,-3.1059e-06,2.6867e+25,-4.7536,3.3093,272.34
-6.4508e-06,-2.6281e-06,2.6842e+25,-4.8638,3.5272,272.65
-6.4508e-06,-2.1502e-06,2.6818e+25,-5.0442,3.4782,273.03
-6.4508e-06,-1.6724e-06,2.6849e+25,-4.6634,3.7266,272.63
-6.4508e-06,-1.1946e-06,2.6876e+25,-4.6088,4.172,272.33
-6.4508e-06,-7.1675e-07,2.6911e+25,-3.4638,4.766,272.27
-6.4508e-06,-2.3892e-07,2.6891e+25,-2.8528,5.273,271.89
-6.4508e-06,2.3892e-07,2.6955e+25,-3.15,5.5757,271.25
-6.4508e-06,7.1675e-07,2.6994e+25,-2.7714,6.1375,271.17
-6.4508e-06,1.1946e-06,2.6962e+25,-2.8097,6.4558,271.47
-6.4508e-06,1.6724e-06,2.6944e+25,-2.9557,6.7548,271.36
-6.4508e-06,2.1502e-06,2.694e+25,-2.7069,7.2058,271.47
-6.4508e-06,2.6281e-06,2.6957e+25,-2.657,7.2041,271.78
-6.4508e-06,3.1059e-06,2.6976e+25,-2.6663,7.315,271.83
-6.4508e-06,3.5838e-06,2.6954e+25,-2.7635,7.3761,271.56
-6.4508e-06,4.0616e-06,2.6936e+25,-2.8391,7.4589,271.6
-6.4508e-06,4.5394e-06,2.6908e+25,-2.7127,7.5701,272
-6.4508e-06,5.0173e-06,2.6891e+25,-2.4814,7.9319,272.24
-6.4508e-06,5.4951e-06,2.688e+25,-2.5679,8.4529,272.45
-6.4508e-06,5.9729e-06,2.6906e+25,-2.4126,8.6785,271.88
-6.4508e-06,6.4508e-06,2.6944e+25,-2.1596,9.0195,271.76
-6.4508e-06,6.9286e-06,2.692e+25,-1.9268,9.1238,271.6
-6.4508e-06,7.4064e-06,2.6993e+25,-2.3765,8.7169,271.55
-6.4508e-06,7.8842e-06,2.6901e+25,-2.354,8.5094,271.99
-6.4508e-06,8.3621e-06,2.6894e+25,-1.9869,8.3969,271.86
-6.4508e-06,8.8399e-06,2.688e+25,-1.4446,8.309,272.12
-6.4508e-06,9.3178e-06,2.6848e+25,-1.119,8.1494,272.1
-6.4508e-06,9.7956e-06,2.6875e+25,-1.2953,7.7653,272.23
-6.4508e-06,1.0273e-05,2.6875e+25,-0.82926,7.5649,271.83
-6.4508e-06,1.0751e-05,2.6899e+25,-0.23166,7.1986,271.9
-6.4508e-06,1.1229e-05,2.6901e+25,0.94511,6.9441,272.05
-6.4508e-06,1.1707e-05,2.691e+25,1.8389,6.7416,272.2
-6.4508e-06,1.2185e-05,2.6911e+25,2.403,6.1741,271.99
-6.4508e-06,1.2663e-05,2.6834e+25,3.1803,5.2996,272.4
-6.4508e-06,1.314e-05,2.6872e+25,5.0198,4.3175,272.54
-6.4508e-06,1.3618e-05,2.6867e+25,6.2397,3.6334,272.25
-6.4508e-06,1.4096e-05,2.6907e+25,8.8137,3.2976,272.12
-6.4508e-06,1.4574e-05,2.6907e+25,11.04,2.9401,271.9
-6.4508e-06,1.5052e-05,2.6854e+25,13.654,2.3483,272.44
-6.4508e-06,1.553e-05,2.6858e+25,18.121,1.4203,272.69
-6.4508e-06,1.6007e-05,2.6765e+25,22.782,0.55415,273.47
-6.4508e-06,1.6485e-05,2.6779e+25,27.659,0.02545,273.5
-6.4508e-06,1.6963e-05,2.6816e+25,31.802,-0.016826,273.27
-5.9729e-06,-1.6963e-05,2.6848e+25,-0.060435,0.16252,272.98
-5.9729e-06,-1.6485e-05,2.6906e+25,-0.26894,0.36324,272.15
-5.9729e-06,-1.6007e-05,2.6935e+25,-0.044033,0.68375,271.9
-5.9729e-06,-1.553e-05,2.695e+25,-1.1846,0.9525,271.67
-5.9729e-06,-1.5052e-05,2.6926e+25,-1.0767,1.0705,272.12
-5.9729e-06,-1.4574e-05,2.6922e+25,-0.50363,0.78149,272.03
-5.9729e-06,-1.4096e-05,2.6885e+25,-0.64133,0.89948,271.93
-5.9729e-06,-1.3618e-05,2.6926e+25,-1.297,0.74062,271.75
-5.9729e-06,-1.314e-05,2.6916e+25,-1.9178,0.17993,271.89
-5.9729e-06,-1.2663e-05,2.6906e+25,-1.9566,0.055653,272.17
-5.9729e-06,-1.2185e-05,2.6857e+25,-2.2668,0.34664,272.52
-5.9729e-06,-1.1707e-05,2.6805e+25,-2.7977,0.96555,272.94
-5.9729e-06,-1.1229e-05,2.6863e+25,-2.5849,0.97964,272.97
-5.9729e-06,-1.0751e-05,2.6796e+25,-2.7033,1.1385,273.06
-5.9729e-06,-1.0273e-05,2.6892e+25,-3.086,1.082,272.27
-5.9729e-06,-9.7956e-06,2.6926e+25,-3.1712,1.0213,272.13
-5.9729e-06,-9.3178e-06,2.6975e+25,-2.5107,1.0736,271.38
-5.9729e-06,-8.8399e-06,2.6951e+25,-3.1252,1.2246,271.62
-5.9729e-06,-8.3621e-06,2.6936e+25,-3.1812,1.3337,271.98
-5.9729e-06,-7.8842e-06,2.6915e+25,-3.8602,1.3978,271.82
-5.9729e-06,-7.4064e-06,2.6932e+25,-4.3487,1.7789,271.68
-5.9729e-06,-6.9286e-06,2.6879e+25,-4.0553,2.376,272.12
-5.9729e-06,-6.4508e-06,2.6877e+25,-3.816,2.5929,272.21
-5.9729e-06,-5.9729e-06,2.6949e+25,-3.9293,2.4415,272.03
-5.9729e-06,-5.4951e-06,2.6923e+25,-3.7611,2.3795,272.13
-5.9729e-06,-5.0173e-06,2.6948e+25,-4.3555,2.667,271.91
-5.9729e-06,-4.5394e-06,2.6923e+25,-3.9684,2.7232,271.49
-5.9729e-06,-4.0616e-06,2.6886e+25,-3.5314,3.0463,272.3
-5.9729e-06,-3.5838e-06,2.6918e+25,-4.8605,3.4427,272.19
-5.9729e-06,-3.1059e-06,2.6872e+25,-5.2065,4.0695,272.04
-5.9729e-06,-2.6281e-06,2.6863e+25,-4.8688,4.2981,272.74
-5.9729e-06,-2.1502e-06,2.6806e+25,-4.8673,4.1789,272.87
-5.9729e-06,-1.6724e-06,2.6868e+25,-4.8359,4.1101,272.81
-5.9729e-06,-1.1946e-06,2.6913e+25,-5.0212,4.2184,272.26
-5.9729e-06,-7.1675e-07,2.6934e+25,-4.2341,4.8504,271.88
-5.9729e-06,-2.3892e-07,2.6917e+25,-3.342,5.7291,271.65
-5.9729e-06,2.3892e-07,2.6963e+25,-3.2847,5.8979,271
-5.9729e-06,7.1675e-07,2.6997e+25,-3.3484,6.1474,271.05
-5.9729e-06,1.1946e-06,2.6926e+25,-3.2561,6.727,271.58
-5.9729e-06,1.6724e-06,2.6944e+25,-3.0511,6.7031,271.49
-5.9729e-06,2.1502e-06,2.6897e+25,-2.8703,6.4582,271.97
-5.9729e-06,2.6281e-06,2.6937e+25,-2.7529,6.7909,271.63
-5.9729e-06,3.1059e-06,2.6975e+25,-2.9315,7.0159,271.4
-5.9729e-06,3.5838e-06,2.6935e+25,-2.6675,7.2008,271.65
-5.9729e-06,4.0616e-06,2.6956e+25,-3.0893,7.1185,271.89
-5.9729e-06,4.5394e-06,2.6899e+25,-2.8712,7.6184,271.83
-5.9729e-06,5.0173e-06,2.6857e+25,-2.9796,7.9882,272.25
-5.9729e-06,5.4951e-06,2.6864e+25,-2.9695,8.3223,272.18
-5.9729e-06,5.9729e-06,2.6872e+25,-2.4366,8.3818,272.11
-5.9729e-06,6.4508e-06,2.6813e+25,-2.5891,8.5166,272.55
-5.9729e-06,6.9286e-06,2.6824e+25,-1.6501,8.7083,272.63
-5.9729e-06,7.4064e-06,2.6939e+25,-2.2067,8.5145,271.82
-5.9729e-06,7.8842e-06,2.688e+25,-2.1541,8.2683,272.06
-5.9729e-06,8.3621e-06,2.6904e+25,-1.5348,7.9452,272.04
-5.9729e-06,8.8399e-06,2.6891e+25,-1.1993,7.3625,272.05
-5.9729e-06,9.3178e-06,2.6851e+25,-0.9122,7.1026,272.38
-5.9729e-06,9.7956e-06,2.689e+25,-1.0024,6.9338,272.07
-5.9729e-06,1.0273e-05,2.689e+25,-0.90126,6.7865,272.19
-5.9729e-06,1.0751e-05,2.6872e+25,0.22498,6.5452,272.28
-5.9729e-06,1.1229e-05,2.6861e+25,1.1919,6.186,272.17
-5.9729e-06,1.1707e-05,2.6838e+25,2.1172,6.0165,272.23
-5.9729e-06,1.2185e-05,2.6896e+25,3.2,5.4892,271.73
-5.9729e-06,1.2663e-05,2.6851e+25,4.2615,4.5896,272.11
-5.9729e-06,1.314e-05,2.6871e+25,5.5514,4.2278,272.22
-5.9729e-06,1.3618e-05,2.6972e+25,6.8073,3.5755,271.89
-5.9729e-06,1.4096e-05,2.6887e+25,9.0772,3.1117,272.16
-5.9729e-06,1.4574e-05,2.6896e+25,11.647,2.517,272.19
-5.9729e-06,1.5052e-05,2.6826e+25,14.717,1.5217,272.33
-5.9729e-06,1.553e-05,2.6866e+25,18.874,0.77755,272.53
-5.9729e-06,1.6007e-05,2.6808e+25,23.396,0.12328,272.93
-5.9729e-06,1.6485e-05,2.679e+25,27.903,-0.19845,273.09
-5.9729e-06,1.6963e-05,2.6782e+25,31.619,-0.085271,273.21
-5.4951e-06,-1.6963e-05,2.6832e+25,-0.14435,-0.051134,273.41
-5.4951e-06,-1.6485e-05,2.6847e+25,-0.36414,-0.048387,272.8
-5.4951e-06,-1.6007e-05,2.6871e+25,-0.47312,-0.018977,272.43
-5.4951e-06,-1.553e-05,2.6937e+25,-1.3813,0.2471,271.85
-5.4951e-06,-1.5052e-05,2.6919e+25,-0.88953,0.12323,272.01
-5.4951e-06,-1.4574e-05,2.6906e+25,-0.50894,0.29541,272.17
-5.4951e-06,-1.4096e-05,2.69e+25,-0.7592,0.61198,272.01
-5.4951e-06,-1.3618e-05,2.695e+25,-1.0098,0.41493,271.89
-5.4951e-06,-1.314e-05,2.6949e+25,-1.6323,0.44699,271.72
-5.4951e-06,-1.2663e-05,2.6918e+25,-2.2079,0.47715,272.18
-5.4951e-06,-1.2185e-05,2.6894e+25,-2.6855,0.90809,272.44
-5.4951e-06,-1.1707e-05,2.6791e+25,-2.915,0.95784,273.03
-5.4951e-06,-1.1229e-05,2.6899e+25,-2.8008,1.1922,272.52
-5.4951e-06,-1.0751e-05,2.6867e+25,-3.1225,1.5324,272.36
-5.4951e-06,-1.0273e-05,2.6902e+25,-2.7569,1.6884,272.16
-5.4951e-06,-9.7956e-06,2.6877e+25,-2.9573,1.2811,272.19
-5.4951e-06,-9.3178e-06,2.6901e+25,-2.7616,1.2178,272.16
-5.4951e-06,-8.8399e-06,2.6983e+25,-3.2196,1.3777,271.68
-5.4951e-06,-8.3621e-06,2.6972e+25,-3.3609,1.5957,272.1
-5.4951e-06,-7.8842e-06,2.6955e+25,-3.9172,1.9447,271.85
