TITLE = "cavity_20000"
VARIABLES = "X", "Y", "nrho", "U", "V","Temperature"
ZONE T="cavity", I=72, J=72, K=1, F=POINT
2.3892e-07,-1.1229e-05,2.6902e+25,-3.3661,-0.10235,272
2.3892e-07,-1.0751e-05,2.6894e+25,-3.6202,-0.094346,272.07
2.3892e-07,-1.0273e-05,2.6898e+25,-3.791,-0.078496,272.02
2.3892e-07,-9.7956e-06,2.6903e+25,-3.9855,-0.096872,272
2.3892e-07,-9.3178e-06,2.6902e+25,-4.2599,-0.068817,271.92
2.3892e-07,-8.8399e-06,2.6899e+25,-4.6392,-0.035693,271.91
2.3892e-07,-8.3621e-06,2.6898e+25,-4.9677,-0.042587,272
2.3892e-07,-7.8842e-06,2.6902e+25,-5.2718,-0.074022,271.95
2.3892e-07,-7.4064e-06,2.6885e+25,-5.5023,-0.15022,272.08
2.3892e-07,-6.9286e-06,2.6885e+25,-5.6906,-0.13836,272.06
2.3892e-07,-6.4508e-06,2.6891e+25,-5.8664,-0.051198,272.01
2.3892e-07,-5.9729e-06,2.6897e+25,-6.0254,0.0038631,271.94
2.3892e-07,-5.4951e-06,2.6889e+25,-6.1765,0.084551,271.98
2.3892e-07,-5.0173e-06,2.6894e+25,-6.4136,0.075968,271.98
2.3892e-07,-4.5394e-06,2.6894e+25,-6.544,0.074236,272
2.3892e-07,-4.0616e-06,2.6884e+25,-6.6747,0.17029,272.06
2.3892e-07,-3.5838e-06,2.6891e+25,-6.7694,0.2856,271.98
2.3892e-07,-3.1059e-06,2.6893e+25,-7.0417,0.49751,272
2.3892e-07,-2.6281e-06,2.6895e+25,-7.2703,0.75485,271.93
2.3892e-07,-2.1502e-06,2.6897e+25,-7.4418,1.001,271.88
2.3892e-07,-1.6724e-06,2.6897e+25,-7.5026,1.2058,271.89
2.3892e-07,-1.1946e-06,2.6901e+25,-7.5567,1.333,271.88
2.3892e-07,-7.1675e-07,2.6896e+25,-7.5098,1.4402,271.9
2.3892e-07,-2.3892e-07,2.6859e+25,-7.4428,1.6876,272.01
2.3892e-07,2.3892e-07,2.6863e+25,-7.3887,1.8708,271.99
2.3892e-07,7.1675e-07,2.6871e+25,-7.2465,1.9888,272.06
2.3892e-07,1.1946e-06,2.6871e+25,-7.0033,2.1452,272.1
2.3892e-07,1.6724e-06,2.6875e+25,-6.7136,2.3148,271.9
2.3892e-07,2.1502e-06,2.687e+25,-6.6234,2.5468,271.94
2.3892e-07,2.6281e-06,2.6872e+25,-6.2951,2.7233,271.99
2.3892e-07,3.1059e-06,2.6853e+25,-5.8848,2.8359,272.09
2.3892e-07,3.5838e-06,2.6857e+25,-5.5359,2.9622,272.03
2.3892e-07,4.0616e-06,2.6848e+25,-5.1584,3.1622,272.07
2.3892e-07,4.5394e-06,2.6847e+25,-4.725,3.2512,272.06
2.3892e-07,5.0173e-06,2.6859e+25,-4.408,3.2744,271.99
2.3892e-07,5.4951e-06,2.6858e+25,-3.8536,3.3388,271.95
2.3892e-07,5.9729e-06,2.6869e+25,-3.302,3.399,271.84
2.3892e-07,6.4508e-06,2.6873e+25,-2.6814,3.4156,271.74
2.3892e-07,6.9286e-06,2.6878e+25,-2.098,3.3128,271.75
2.3892e-07,7.4064e-06,2.6863e+25,-1.3752,3.3226,271.88
2.3892e-07,7.8842e-06,2.6852e+25,-0.68995,3.3829,271.88
2.3892e-07,8.3621e-06,2.6851e+25,0.11618,3.435,271.95
2.3892e-07,8.8399e-06,2.6862e+25,1.0297,3.4016,271.89
2.3892e-07,9.3178e-06,2.6865e+25,1.8348,3.3237,271.88
2.3892e-07,9.7956e-06,2.6852e+25,2.7563,3.2079,271.96
2.3892e-07,1.0273e-05,2.6863e+25,3.7464,3.0809,271.92
2.3892e-07,1.0751e-05,2.6851e+25,4.8159,2.98,271.93
2.3892e-07,1.1229e-05,2.685e+25,5.9575,2.8356,271.96
2.3892e-07,1.1707e-05,2.6847e+25,7.2143,2.6551,272.06
2.3892e-07,1.2185e-05,2.6849e+25,8.747,2.3908,272.01
2.3892e-07,1.2663e-05,2.6838e+25,10.445,2.1421,272.1
2.3892e-07,1.314e-05,2.6838e+25,12.219,1.8653,272.12
2.3892e-07,1.3618e-05,2.6829e+25,14.096,1.5682,272.25
2.3892e-07,1.4096e-05,2.6822e+25,16.233,1.2234,272.29
2.3892e-07,1.4574e-05,2.6816e+25,18.63,0.9096,272.35
2.3892e-07,1.5052e-05,2.6832e+25,21.211,0.57906,272.24
2.3892e-07,1.553e-05,2.6818e+25,24.072,0.30377,272.3
2.3892e-07,1.6007e-05,2.6825e+25,26.965,0.097597,272.38
2.3892e-07,1.6485e-05,2.68e+25,30.105,0.031191,272.57
2.3892e-07,1.6963e-05,2.6786e+25,32.968,0.020898,272.78
7.1675e-07,-1.6963e-05,2.6851e+25,-0.11895,0.0041591,272.83
7.1675e-07,-1.6485e-05,2.6878e+25,-0.4054,-0.022072,272.49
7.1675e-07,-1.6007e-05,2.6907e+25,-0.84483,-0.044247,272.22
7.1675e-07,-1.553e-05,2.6914e+25,-1.1684,-0.054882,272.07
7.1675e-07,-1.5052e-05,2.691e+25,-1.5283,-0.055726,272.08
7.1675e-07,-1.4574e-05,2.6922e+25,-1.8011,-0.12655,271.99
7.1675e-07,-1.4096e-05,2.6928e+25,-1.9487,-0.20689,271.9
7.1675e-07,-1.3618e-05,2.6926e+25,-2.1214,-0.25642,271.88
7.1675e-07,-1.314e-05,2.6923e+25,-2.357,-0.20484,271.96
7.1675e-07,-1.2663e-05,2.691e+25,-2.5991,-0.16131,272.02
7.1675e-07,-1.2185e-05,2.6916e+25,-2.7724,-0.20058,272
7.1675e-07,-1.1707e-05,2.692e+25,-3.078,-0.21654,271.97
7.1675e-07,-1.1229e-05,2.6916e+25,-3.362,-0.25721,272.05
7.1675e-07,-1.0751e-05,2.6914e+25,-3.6095,-0.25639,272.03
7.1675e-07,-1.0273e-05,2.6915e+25,-3.7734,-0.23955,272
7.1675e-07,-9.7956e-06,2.692e+25,-3.9758,-0.22831,272.03
7.1675e-07,-9.3178e-06,2.6906e+25,-4.2946,-0.23191,272.03
7.1675e-07,-8.8399e-06,2.692e+25,-4.5955,-0.28346,272.01
7.1675e-07,-8.3621e-06,2.6921e+25,-4.9379,-0.31816,271.95
7.1675e-07,-7.8842e-06,2.6923e+25,-5.2416,-0.31261,271.9
7.1675e-07,-7.4064e-06,2.6918e+25,-5.4441,-0.31909,272
7.1675e-07,-6.9286e-06,2.6904e+25,-5.7264,-0.3351,272.05
7.1675e-07,-6.4508e-06,2.6914e+25,-5.8902,-0.35507,272
7.1675e-07,-5.9729e-06,2.6905e+25,-6.0954,-0.27703,272.03
7.1675e-07,-5.4951e-06,2.6901e+25,-6.1965,-0.24289,272.11
7.1675e-07,-5.0173e-06,2.6905e+25,-6.3952,-0.23178,272.11
7.1675e-07,-4.5394e-06,2.6904e+25,-6.5699,-0.20303,272.1
7.1675e-07,-4.0616e-06,2.6895e+25,-6.7646,-0.15065,272.12
7.1675e-07,-3.5838e-06,2.6899e+25,-6.9338,-0.013901,272.09
7.1675e-07,-3.1059e-06,2.6902e+25,-7.2433,0.15871,272.1
7.1675e-07,-2.6281e-06,2.6905e+25,-7.5038,0.36457,271.99
7.1675e-07,-2.1502e-06,2.6928e+25,-7.6567,0.56476,271.82
7.1675e-07,-1.6724e-06,2.692e+25,-7.6276,0.7434,271.83
7.1675e-07,-1.1946e-06,2.6907e+25,-7.6418,0.87963,271.94
7.1675e-07,-7.1675e-07,2.6905e+25,-7.6695,1.0228,271.96
7.1675e-07,-2.3892e-07,2.6882e+25,-7.6267,1.1813,271.93
7.1675e-07,2.3892e-07,2.6882e+25,-7.4982,1.3131,272
7.1675e-07,7.1675e-07,2.6885e+25,-7.3749,1.4902,272.05
7.1675e-07,1.1946e-06,2.689e+25,-7.1575,1.6438,271.98
7.1675e-07,1.6724e-06,2.6893e+25,-6.9537,1.8597,271.93
7.1675e-07,2.1502e-06,2.6891e+25,-6.7422,2.0139,271.99
7.1675e-07,2.6281e-06,2.6889e+25,-6.4189,2.1373,271.96
7.1675e-07,3.1059e-06,2.6887e+25,-6.0085,2.2736,271.94
7.1675e-07,3.5838e-06,2.6883e+25,-5.733,2.4818,271.99
7.1675e-07,4.0616e-06,2.6878e+25,-5.267,2.6461,272.04
7.1675e-07,4.5394e-06,2.6885e+25,-4.7989,2.7656,271.99
7.1675e-07,5.0173e-06,2.6875e+25,-4.4014,2.8324,272.03
7.1675e-07,5.4951e-06,2.6878e+25,-3.9368,2.878,271.94
7.1675e-07,5.9729e-06,2.6886e+25,-3.3564,2.9688,271.93
7.1675e-07,6.4508e-06,2.6885e+25,-2.6287,2.9683,271.88
7.1675e-07,6.9286e-06,2.6887e+25,-2.039,2.9864,271.87
7.1675e-07,7.4064e-06,2.6881e+25,-1.4136,2.9866,271.84
7.1675e-07,7.8842e-06,2.6873e+25,-0.71049,2.9796,271.9
7.1675e-07,8.3621e-06,2.6873e+25,0.075732,2.9613,271.95
7.1675e-07,8.8399e-06,2.6872e+25,1.0505,3.0366,271.94
7.1675e-07,9.3178e-06,2.6878e+25,1.9037,3.0434,271.89
7.1675e-07,9.7956e-06,2.6869e+25,2.8727,3.0151,271.98
7.1675e-07,1.0273e-05,2.6867e+25,3.8867,2.8836,271.95
7.1675e-07,1.0751e-05,2.6874e+25,4.9519,2.7064,272.02
7.1675e-07,1.1229e-05,2.6866e+25,6.084,2.5839,271.97
7.1675e-07,1.1707e-05,2.6866e+25,7.4738,2.391,272.01
7.1675e-07,1.2185e-05,2.6879e+25,9.0144,2.125,271.93
7.1675e-07,1.2663e-05,2.6861e+25,10.669,1.8844,272.1
7.1675e-07,1.314e-05,2.6859e+25,12.482,1.6336,272.18
7.1675e-07,1.3618e-05,2.6845e+25,14.428,1.3275,272.29
7.1675e-07,1.4096e-05,2.684e+25,16.539,1.0546,272.37
7.1675e-07,1.4574e-05,2.6839e+25,18.945,0.71709,272.34
7.1675e-07,1.5052e-05,2.6846e+25,21.472,0.45338,272.36
7.1675e-07,1.553e-05,2.6839e+25,24.288,0.23212,272.41
7.1675e-07,1.6007e-05,2.6842e+25,27.092,0.066936,272.41
7.1675e-07,1.6485e-05,2.6835e+25,30.108,-0.033682,272.53
7.1675e-07,1.6963e-05,2.6809e+25,32.943,-0.011515,272.82
1.1946e-06,-1.6963e-05,2.6835e+25,-0.11637,-0.0061665,272.88
1.1946e-06,-1.6485e-05,2.6869e+25,-0.39225,0.023219,272.55
1.1946e-06,-1.6007e-05,2.6899e+25,-0.80767,-0.00419,272.22
1.1946e-06,-1.553e-05,2.6916e+25,-1.1553,-0.059846,272.14
1.1946e-06,-1.5052e-05,2.6915e+25,-1.5078,-0.081812,272.02
1.1946e-06,-1.4574e-05,2.6929e+25,-1.7304,-0.10481,271.96
1.1946e-06,-1.4096e-05,2.6935e+25,-1.8465,-0.21917,271.88
1.1946e-06,-1.3618e-05,2.6945e+25,-2.0987,-0.2661,271.76
1.1946e-06,-1.314e-05,2.6928e+25,-2.3717,-0.29719,271.92
1.1946e-06,-1.2663e-05,2.693e+25,-2.5937,-0.31612,271.93
1.1946e-06,-1.2185e-05,2.692e+25,-2.7164,-0.32177,271.96
1.1946e-06,-1.1707e-05,2.6921e+25,-3.0297,-0.39314,271.97
1.1946e-06,-1.1229e-05,2.692e+25,-3.3705,-0.40236,272.03
1.1946e-06,-1.0751e-05,2.6921e+25,-3.6237,-0.39935,271.96
1.1946e-06,-1.0273e-05,2.6912e+25,-3.7921,-0.39721,272
1.1946e-06,-9.7956e-06,2.6919e+25,-4.0044,-0.3556,272.02
1.1946e-06,-9.3178e-06,2.6912e+25,-4.251,-0.35749,272.05
1.1946e-06,-8.8399e-06,2.6908e+25,-4.5668,-0.37523,272.08
1.1946e-06,-8.3621e-06,2.6917e+25,-4.9245,-0.37631,272
1.1946e-06,-7.8842e-06,2.6923e+25,-5.221,-0.41802,271.94
1.1946e-06,-7.4064e-06,2.6923e+25,-5.4181,-0.44478,271.92
1.1946e-06,-6.9286e-06,2.693e+25,-5.6391,-0.53543,271.88
1.1946e-06,-6.4508e-06,2.6916e+25,-5.9196,-0.55062,271.95
1.1946e-06,-5.9729e-06,2.6919e+25,-6.1179,-0.55693,271.98
1.1946e-06,-5.4951e-06,2.691e+25,-6.2307,-0.57089,272.03
1.1946e-06,-5.0173e-06,2.6903e+25,-6.4551,-0.47272,272.06
1.1946e-06,-4.5394e-06,2.6909e+25,-6.5976,-0.38456,272.01
1.1946e-06,-4.0616e-06,2.6902e+25,-6.8177,-0.35782,272.1
1.1946e-06,-3.5838e-06,2.6903e+25,-7.1023,-0.21993,272.12
1.1946e-06,-3.1059e-06,2.6904e+25,-7.4008,-0.075831,272.14
1.1946e-06,-2.6281e-06,2.6912e+25,-7.6333,-0.0020779,272.01
1.1946e-06,-2.1502e-06,2.6927e+25,-7.7667,0.073943,271.75
1.1946e-06,-1.6724e-06,2.6933e+25,-7.7993,0.20448,271.77
1.1946e-06,-1.1946e-06,2.6909e+25,-7.7435,0.34945,271.93
1.1946e-06,-7.1675e-07,2.6902e+25,-7.8134,0.44918,272
1.1946e-06,-2.3892e-07,2.6884e+25,-7.7563,0.54808,271.92
1.1946e-06,2.3892e-07,2.6881e+25,-7.7406,0.69291,271.91
1.1946e-06,7.1675e-07,2.6884e+25,-7.5377,0.92351,272.07
1.1946e-06,1.1946e-06,2.6887e+25,-7.3243,1.1384,272.05
1.1946e-06,1.6724e-06,2.6896e+25,-7.1426,1.3051,271.99
1.1946e-06,2.1502e-06,2.6886e+25,-6.8687,1.4659,272.08
1.1946e-06,2.6281e-06,2.6895e+25,-6.5649,1.6427,271.9
1.1946e-06,3.1059e-06,2.6892e+25,-6.1864,1.8108,271.9
1.1946e-06,3.5838e-06,2.6887e+25,-5.8883,1.9748,271.93
1.1946e-06,4.0616e-06,2.6878e+25,-5.3823,2.0557,271.95
1.1946e-06,4.5394e-06,2.6869e+25,-4.9313,2.1963,272.05
1.1946e-06,5.0173e-06,2.688e+25,-4.4881,2.3725,271.98
1.1946e-06,5.4951e-06,2.6898e+25,-3.9904,2.4331,271.88
1.1946e-06,5.9729e-06,2.6886e+25,-3.3553,2.3795,271.94
1.1946e-06,6.4508e-06,2.6888e+25,-2.6899,2.45,271.86
1.1946e-06,6.9286e-06,2.6878e+25,-2.0906,2.5772,271.92
1.1946e-06,7.4064e-06,2.6883e+25,-1.4217,2.6435,271.87
1.1946e-06,7.8842e-06,2.6886e+25,-0.65089,2.6193,271.88
1.1946e-06,8.3621e-06,2.6884e+25,0.10693,2.5705,271.92
1.1946e-06,8.8399e-06,2.6879e+25,0.96401,2.5916,271.89
1.1946e-06,9.3178e-06,2.688e+25,1.9057,2.6236,271.9
1.1946e-06,9.7956e-06,2.6874e+25,2.9344,2.6081,271.9
1.1946e-06,1.0273e-05,2.6872e+25,4.0366,2.5318,271.94
1.1946e-06,1.0751e-05,2.6871e+25,5.1318,2.3993,271.99
1.1946e-06,1.1229e-05,2.6871e+25,6.2765,2.1946,271.97
1.1946e-06,1.1707e-05,2.6875e+25,7.6803,1.9883,271.92
1.1946e-06,1.2185e-05,2.6869e+25,9.2184,1.8165,272.01
1.1946e-06,1.2663e-05,2.686e+25,10.913,1.629,272.14
1.1946e-06,1.314e-05,2.6859e+25,12.754,1.3884,272.17
1.1946e-06,1.3618e-05,2.6849e+25,14.702,1.1666,272.18
1.1946e-06,1.4096e-05,2.6851e+25,16.758,0.96322,272.29
1.1946e-06,1.4574e-05,2.6833e+25,19.24,0.74557,272.31
1.1946e-06,1.5052e-05,2.6842e+25,21.73,0.49121,272.35
1.1946e-06,1.553e-05,2.6832e+25,24.453,0.29893,272.38
1.1946e-06,1.6007e-05,2.6831e+25,27.271,0.15384,272.47
1.1946e-06,1.6485e-05,2.6814e+25,30.178,0.03996,272.65
1.1946e-06,1.6963e-05,2.6799e+25,32.935,-0.0040031,272.87
1.6724e-06,-1.6963e-05,2.6848e+25,-0.14814,0.043109,272.81
1.6724e-06,-1.6485e-05,2.6866e+25,-0.41269,0.073722,272.59
1.6724e-06,-1.6007e-05,2.6903e+25,-0.74787,0.020497,272.26
1.6724e-06,-1.553e-05,2.6913e+25,-1.0999,-0.016817,272.13
1.6724e-06,-1.5052e-05,2.6919e+25,-1.4605,-0.066797,272.02
1.6724e-06,-1.4574e-05,2.6934e+25,-1.6579,-0.15813,271.87
1.6724e-06,-1.4096e-05,2.6927e+25,-1.7593,-0.18859,271.87
1.6724e-06,-1.3618e-05,2.694e+25,-2.0615,-0.29007,271.8
1.6724e-06,-1.314e-05,2.6937e+25,-2.3383,-0.33219,271.83
1.6724e-06,-1.2663e-05,2.693e+25,-2.5837,-0.3746,271.92
1.6724e-06,-1.2185e-05,2.6913e+25,-2.6867,-0.40078,272.04
1.6724e-06,-1.1707e-05,2.6916e+25,-3.0335,-0.39048,272.04
1.6724e-06,-1.1229e-05,2.6915e+25,-3.3547,-0.40408,272.01
1.6724e-06,-1.0751e-05,2.6927e+25,-3.5346,-0.4606,271.95
1.6724e-06,-1.0273e-05,2.6916e+25,-3.7972,-0.54914,272.11
1.6724e-06,-9.7956e-06,2.6908e+25,-4.0108,-0.57389,272.07
1.6724e-06,-9.3178e-06,2.6912e+25,-4.2469,-0.58436,272.03
1.6724e-06,-8.8399e-06,2.6909e+25,-4.5596,-0.56691,272.06
1.6724e-06,-8.3621e-06,2.6924e+25,-4.9131,-0.58191,272.01
1.6724e-06,-7.8842e-06,2.6922e+25,-5.1724,-0.63427,272
1.6724e-06,-7.4064e-06,2.6922e+25,-5.3548,-0.66443,271.91
1.6724e-06,-6.9286e-06,2.6923e+25,-5.6055,-0.68834,271.93
1.6724e-06,-6.4508e-06,2.692e+25,-5.8607,-0.72845,272.02
1.6724e-06,-5.9729e-06,2.6913e+25,-6.1107,-0.79009,272.07
1.6724e-06,-5.4951e-06,2.6915e+25,-6.2412,-0.77446,272.02
1.6724e-06,-5.0173e-06,2.6905e+25,-6.5361,-0.74906,272.05
1.6724e-06,-4.5394e-06,2.6913e+25,-6.6472,-0.70673,272.04
1.6724e-06,-4.0616e-06,2.6907e+25,-6.9549,-0.60362,272.08
1.6724e-06,-3.5838e-06,2.6902e+25,-7.2241,-0.47631,272.09
1.6724e-06,-3.1059e-06,2.6903e+25,-7.4818,-0.36868,272.14
1.6724e-06,-2.6281e-06,2.6911e+25,-7.7,-0.31161,271.98
1.6724e-06,-2.1502e-06,2.6914e+25,-7.8406,-0.27914,271.88
1.6724e-06,-1.6724e-06,2.6922e+25,-7.9329,-0.24354,271.8
1.6724e-06,-1.1946e-06,2.6912e+25,-7.8778,-0.098316,271.87
1.6724e-06,-7.1675e-07,2.6901e+25,-7.8741,-0.0028113,271.98
1.6724e-06,-2.3892e-07,2.6887e+25,-7.8445,0.089459,271.94
1.6724e-06,2.3892e-07,2.6875e+25,-7.8797,0.12491,272.02
1.6724e-06,7.1675e-07,2.6891e+25,-7.742,0.24249,272.03
1.6724e-06,1.1946e-06,2.6883e+25,-7.5092,0.44301,272.04
1.6724e-06,1.6724e-06,2.6884e+25,-7.3387,0.63556,272.01
1.6724e-06,2.1502e-06,2.6878e+25,-7.0949,0.90437,272.07
1.6724e-06,2.6281e-06,2.6895e+25,-6.7409,1.1187,271.94
1.6724e-06,3.1059e-06,2.69e+25,-6.3738,1.3185,271.88
1.6724e-06,3.5838e-06,2.6882e+25,-5.9995,1.4603,272.01
1.6724e-06,4.0616e-06,2.6884e+25,-5.4582,1.551,271.99
1.6724e-06,4.5394e-06,2.6878e+25,-5.0588,1.6199,271.98
1.6724e-06,5.0173e-06,2.6883e+25,-4.6383,1.7164,271.94
1.6724e-06,5.4951e-06,2.6882e+25,-4.0033,1.8524,271.93
1.6724e-06,5.9729e-06,2.6891e+25,-3.3479,1.9295,271.9
1.6724e-06,6.4508e-06,2.6878e+25,-2.8365,2.0209,271.93
1.6724e-06,6.9286e-06,2.6888e+25,-2.1975,2.1284,271.86
1.6724e-06,7.4064e-06,2.6887e+25,-1.4419,2.1457,271.86
1.6724e-06,7.8842e-06,2.6873e+25,-0.64454,2.2188,271.93
1.6724e-06,8.3621e-06,2.6873e+25,0.077607,2.303,271.92
1.6724e-06,8.8399e-06,2.6886e+25,0.95224,2.3052,271.85
1.6724e-06,9.3178e-06,2.6872e+25,1.892,2.3262,271.92
1.6724e-06,9.7956e-06,2.6872e+25,2.992,2.262,271.91
1.6724e-06,1.0273e-05,2.6883e+25,4.0904,2.2019,271.93
1.6724e-06,1.0751e-05,2.686e+25,5.2778,2.1545,272.06
1.6724e-06,1.1229e-05,2.6865e+25,6.5055,1.9586,272.02
1.6724e-06,1.1707e-05,2.6869e+25,7.8866,1.7639,272.03
1.6724e-06,1.2185e-05,2.6866e+25,9.4053,1.555,272.04
1.6724e-06,1.2663e-05,2.6846e+25,11.176,1.2982,272.2
1.6724e-06,1.314e-05,2.685e+25,12.912,1.1244,272.16
1.6724e-06,1.3618e-05,2.6843e+25,14.883,1,272.25
1.6724e-06,1.4096e-05,2.6856e+25,16.966,0.81103,272.2
1.6724e-06,1.4574e-05,2.6849e+25,19.39,0.65104,272.25
1.6724e-06,1.5052e-05,2.6843e+25,21.942,0.49688,272.32
1.6724e-06,1.553e-05,2.6823e+25,24.648,0.31905,272.45
1.6724e-06,1.6007e-05,2.6831e+25,27.381,0.17741,272.5
1.6724e-06,1.6485e-05,2.681e+25,30.267,0.098739,272.63
1.6724e-06,1.6963e-05,2.6788e+25,32.98,0.038868,272.88
2.1502e-06,-1.6963e-05,2.6847e+25,-0.19003,-0.0061594,272.81
2.1502e-06,-1.6485e-05,2.6871e+25,-0.41031,-0.0056414,272.62
2.1502e-06,-1.6007e-05,2.6902e+25,-0.7246,0.042175,272.2
2.1502e-06,-1.553e-05,2.6912e+25,-1.1092,0.064396,272.08
2.1502e-06,-1.5052e-05,2.6916e+25,-1.3214,-0.03242,271.99
2.1502e-06,-1.4574e-05,2.6939e+25,-1.5936,-0.16146,271.91
2.1502e-06,-1.4096e-05,2.6935e+25,-1.6998,-0.22851,271.91
2.1502e-06,-1.3618e-05,2.6926e+25,-2.02,-0.22571,271.9
2.1502e-06,-1.314e-05,2.6929e+25,-2.2649,-0.30229,271.86
2.1502e-06,-1.2663e-05,2.6929e+25,-2.4947,-0.40676,271.91
2.1502e-06,-1.2185e-05,2.6921e+25,-2.6937,-0.4866,272.01
2.1502e-06,-1.1707e-05,2.6922e+25,-3.0006,-0.5017,271.98
2.1502e-06,-1.1229e-05,2.6915e+25,-3.3194,-0.53863,272
2.1502e-06,-1.0751e-05,2.6914e+25,-3.4932,-0.60644,272.03
2.1502e-06,-1.0273e-05,2.6915e+25,-3.6969,-0.68159,272.08
2.1502e-06,-9.7956e-06,2.6917e+25,-3.9729,-0.81228,272.06
2.1502e-06,-9.3178e-06,2.6909e+25,-4.2599,-0.79582,272.07
2.1502e-06,-8.8399e-06,2.691e+25,-4.5515,-0.81199,272.08
2.1502e-06,-8.3621e-06,2.6915e+25,-4.8182,-0.86664,272.05
2.1502e-06,-7.8842e-06,2.6917e+25,-5.1316,-0.96642,272.05
2.1502e-06,-7.4064e-06,2.6925e+25,-5.3126,-1.0576,271.96
2.1502e-06,-6.9286e-06,2.6918e+25,-5.5962,-1.0667,271.96
2.1502e-06,-6.4508e-06,2.6913e+25,-5.834,-1.0752,272.06
2.1502e-06,-5.9729e-06,2.6903e+25,-6.1018,-1.071,272.06
2.1502e-06,-5.4951e-06,2.6904e+25,-6.2522,-1.0654,272.05
2.1502e-06,-5.0173e-06,2.6895e+25,-6.562,-1.0776,272.14
2.1502e-06,-4.5394e-06,2.6909e+25,-6.6993,-1.0349,272.11
2.1502e-06,-4.0616e-06,2.69e+25,-7.0696,-0.93644,272.05
2.1502e-06,-3.5838e-06,2.6902e+25,-7.3484,-0.83265,272.06
2.1502e-06,-3.1059e-06,2.6899e+25,-7.575,-0.74452,272.11
2.1502e-06,-2.6281e-06,2.6905e+25,-7.7332,-0.69579,272.04
2.1502e-06,-2.1502e-06,2.6907e+25,-7.8759,-0.63021,271.96
2.1502e-06,-1.6724e-06,2.6912e+25,-7.9653,-0.60874,272
2.1502e-06,-1.1946e-06,2.6903e+25,-7.9578,-0.62092,272.02
2.1502e-06,-7.1675e-07,2.6888e+25,-7.9113,-0.61589,272.01
2.1502e-06,-2.3892e-07,2.6875e+25,-7.9141,-0.56159,272.02
2.1502e-06,2.3892e-07,2.6874e+25,-7.9725,-0.46268,271.98
2.1502e-06,7.1675e-07,2.689e+25,-7.8996,-0.31976,272.04
2.1502e-06,1.1946e-06,2.6889e+25,-7.6633,-0.18654,272
2.1502e-06,1.6724e-06,2.6896e+25,-7.5855,-0.0026112,271.97
2.1502e-06,2.1502e-06,2.6882e+25,-7.3216,0.22509,272.04
2.1502e-06,2.6281e-06,2.6897e+25,-6.9666,0.46378,271.93
2.1502e-06,3.1059e-06,2.69e+25,-6.5834,0.69403,271.88
2.1502e-06,3.5838e-06,2.6879e+25,-6.0985,0.84581,272.02
2.1502e-06,4.0616e-06,2.6877e+25,-5.5469,0.95628,272.04
2.1502e-06,4.5394e-06,2.6881e+25,-5.1958,1.1186,271.99
2.1502e-06,5.0173e-06,2.6887e+25,-4.6974,1.2466,271.88
2.1502e-06,5.4951e-06,2.6874e+25,-4.1616,1.342,271.97
2.1502e-06,5.9729e-06,2.6881e+25,-3.4635,1.4841,271.92
2.1502e-06,6.4508e-06,2.6892e+25,-2.9149,1.5523,271.88
2.1502e-06,6.9286e-06,2.6882e+25,-2.2465,1.6171,271.83
2.1502e-06,7.4064e-06,2.6878e+25,-1.4838,1.684,271.92
2.1502e-06,7.8842e-06,2.6872e+25,-0.78961,1.7834,271.96
2.1502e-06,8.3621e-06,2.6866e+25,0.033209,1.8664,271.96
2.1502e-06,8.8399e-06,2.6884e+25,0.94984,1.8925,271.86
2.1502e-06,9.3178e-06,2.6877e+25,1.9204,1.8941,271.88
2.1502e-06,9.7956e-06,2.6876e+25,3.0338,1.9065,271.91
2.1502e-06,1.0273e-05,2.6876e+25,4.142,1.8602,271.91
2.1502e-06,1.0751e-05,2.6868e+25,5.3492,1.8042,272
2.1502e-06,1.1229e-05,2.6868e+25,6.6833,1.6838,272.01
2.1502e-06,1.1707e-05,2.6867e+25,8.0662,1.512,271.96
2.1502e-06,1.2185e-05,2.6868e+25,9.684,1.3086,272.04
2.1502e-06,1.2663e-05,2.6868e+25,11.365,1.077,272.04
2.1502e-06,1.314e-05,2.6857e+25,13.043,0.94604,272.11
2.1502e-06,1.3618e-05,2.6859e+25,15.022,0.80105,272.18
2.1502e-06,1.4096e-05,2.6861e+25,17.116,0.65019,272.14
2.1502e-06,1.4574e-05,2.685e+25,19.535,0.54863,272.24
2.1502e-06,1.5052e-05,2.6852e+25,22.084,0.39776,272.32
2.1502e-06,1.553e-05,2.6829e+25,24.79,0.27098,272.48
2.1502e-06,1.6007e-05,2.6835e+25,27.481,0.12,272.45
2.1502e-06,1.6485e-05,2.6814e+25,30.343,0.0061513,272.61
2.1502e-06,1.6963e-05,2.6796e+25,33.004,-0.030766,272.84
2.6281e-06,-1.6963e-05,2.6849e+25,-0.16702,-0.0090047,272.82
2.6281e-06,-1.6485e-05,2.6866e+25,-0.45956,0.027623,272.58
2.6281e-06,-1.6007e-05,2.6893e+25,-0.76395,0.054536,272.33
2.6281e-06,-1.553e-05,2.69e+25,-1.0405,-0.0022463,272.2
2.6281e-06,-1.5052e-05,2.6915e+25,-1.1869,-0.13535,272.09
2.6281e-06,-1.4574e-05,2.6922e+25,-1.5085,-0.22032,272.01
2.6281e-06,-1.4096e-05,2.693e+25,-1.6898,-0.25266,271.92
